student_id,problem_id,difficulty,time_taken,attempts,correct,ability_before,ability_after
1,89,2,292.61747282721984,2,0,1.0,1.0
1,90,1,197.95819456651284,2,1,1.0,1.0
1,91,2,264.1547581101306,2,1,1.0,1.0
1,92,0,79.35536172081943,1,1,1.0,1.0
1,93,2,122.48456431765185,2,0,1.0,1.0
1,94,0,84.64839994484434,2,1,1.0,1.0
1,95,0,86.70341096135633,2,1,1.0,1.0
1,96,0,76.93824677989456,1,1,1.0,1.0
1,97,0,75.1571113368651,4,0,1.0,1.0
1,98,1,173.68567335196477,2,1,1.0,1.0
1,99,2,241.8879322833889,1,1,1.0,1.0
2,0,2,207.00500003096417,2,1,0.46694572070008955,0.4780439611237122
2,1,1,165.00397197485503,1,1,0.4780439611237122,0.4858780131874459
2,2,2,236.050514984337,3,0,0.4858780131874459,0.49697625361106856
2,3,1,161.63264486491713,2,0,0.49697625361106856,0.5048103056748022
2,4,0,91.0604086496986,2,1,0.5048103056748022,0.5087273317066691
2,5,1,158.29167997338257,4,0,0.5087273317066691,0.5165613837704027
2,6,0,90.2172604139439,1,1,0.5165613837704027,0.5204784098022696
2,7,0,82.23422195418415,2,1,0.5204784098022696,0.5243954358341364
2,8,1,153.11679034972832,2,0,0.5243954358341364,0.5322294878978701
2,9,0,110.64308099619636,2,1,0.5322294878978701,0.5361465139297369
2,10,1,197.29866604571268,2,1,0.5361465139297369,0.5439805659934706
2,11,1,151.3440553569903,1,1,0.5439805659934706,0.5518146180572042
2,12,0,92.40182382231777,4,0,0.5518146180572042,0.555731644089071
2,13,0,93.90916329811122,1,1,0.555731644089071,0.5596486701209379
2,14,1,133.6471939680956,4,0,0.5596486701209379,0.5674827221846716
2,15,2,232.04217774991344,3,0,0.5674827221846716,0.5785809626082943
2,16,2,191.74351786667398,1,1,0.5785809626082943,0.589679203031917
2,17,1,184.53532816411033,4,0,0.589679203031917,0.5975132550956507
2,18,0,79.34068578671169,2,1,0.5975132550956507,0.6014302811275175
2,19,0,60.96746158640227,2,1,0.6014302811275175,0.6053473071593843
2,20,2,230.4080271694142,2,0,0.6053473071593843,0.6164455475830071
2,21,2,221.44702036103448,4,0,0.6164455475830071,0.6275437880066298
2,22,0,109.33520160318544,4,0,0.6275437880066298,0.6314608140384966
2,23,2,268.0779938113745,2,0,0.6314608140384966,0.6425590544621194
2,24,0,79.77752830478973,4,0,0.6425590544621194,0.6464760804939862
2,25,0,82.30374250245907,1,1,0.6464760804939862,0.650393106525853
2,26,2,270.98573705646504,2,0,0.650393106525853,0.6614913469494758
2,27,1,129.17861692401658,1,1,0.6614913469494758,0.6693253990132094
2,28,0,93.85717302127203,1,1,0.6693253990132094,0.6732424250450763
2,29,2,286.422524746719,2,1,0.6732424250450763,0.684340665468699
2,30,0,67.00538600892358,2,0,0.684340665468699,0.6882576915005658
2,31,2,268.45302331911716,3,0,0.6882576915005658,0.6993559319241885
2,32,2,211.22754234884547,1,1,0.6993559319241885,0.7104541723478113
2,33,2,196.24604528144872,3,0,0.7104541723478113,0.721552412771434
2,34,1,164.02166277579758,2,1,0.721552412771434,0.7293864648351677
2,35,0,56.60632550029782,3,0,0.7293864648351677,0.7333034908670345
2,36,0,89.34966624898448,4,0,0.7333034908670345,0.7372205168989013
2,37,1,156.0513640021433,3,0,0.7372205168989013,0.745054568962635
2,38,0,100.89020452490824,3,0,0.745054568962635,0.7489715949945018
2,39,2,211.74565834858785,1,1,0.7489715949945018,0.7600698354181246
2,40,0,90.68069145228594,1,1,0.7600698354181246,0.7639868614499914
2,41,1,200.4761776402405,2,0,0.7639868614499914,0.7718209135137251
2,42,0,87.62366152169885,2,1,0.7718209135137251,0.7757379395455919
2,43,0,87.52148790152071,2,0,0.7757379395455919,0.7796549655774587
2,44,0,94.76362071027634,1,1,0.7796549655774587,0.7835719916093256
2,45,1,146.5061649479759,1,1,0.7835719916093256,0.7914060436730592
2,46,0,74.03046103600349,2,0,0.7914060436730592,0.7953230697049261
2,47,2,258.97707711270544,1,1,0.7953230697049261,0.8064213101285488
2,48,2,282.0742312685993,2,1,0.8064213101285488,0.8175195505521715
2,49,0,78.94144894881883,2,1,0.8175195505521715,0.8214365765840383
2,50,2,189.7707135244422,2,1,0.8214365765840383,0.8325348170076611
2,51,0,97.77728674579912,2,1,0.8325348170076611,0.8364518430395279
2,52,2,287.0018195181739,2,0,0.8364518430395279,0.8475500834631506
2,53,1,175.00036757823506,2,0,0.8475500834631506,0.8553841355268843
2,54,2,174.19329065810203,2,1,0.8553841355268843,0.866482375950507
2,55,0,86.15831464402763,1,1,0.866482375950507,0.8703994019823739
2,56,1,154.14378376058127,3,0,0.8703994019823739,0.8782334540461075
2,57,2,210.27363406845402,3,0,0.8782334540461075,0.8893316944697303
2,58,0,70.56108744053866,1,1,0.8893316944697303,0.8932487205015971
2,59,0,75.81678861764196,3,0,0.8932487205015971,0.8971657465334639
2,60,1,106.83969391341444,2,0,0.8971657465334639,0.9049997985971976
2,61,2,277.7979597745407,1,1,0.9049997985971976,0.9160980390208203
2,62,2,306.6211840941283,1,1,0.9160980390208203,0.927196279444443
2,63,0,68.9015269747221,2,1,0.927196279444443,0.9311133054763099
2,64,1,213.64032590221436,3,0,0.9311133054763099,0.9389473575400435
2,65,2,279.84119583023386,1,1,0.9389473575400435,0.9500455979636663
2,66,2,263.4885778131042,1,1,0.9500455979636663,0.961143838387289
2,67,1,176.44315070041068,4,0,0.961143838387289,0.9689778904510227
2,68,0,59.39866448300734,2,1,0.9689778904510227,0.9728949164828895
2,69,0,87.67388648944267,2,0,0.9728949164828895,0.9768119425147563
2,70,0,92.44958005066539,2,0,0.9768119425147563,0.9807289685466232
2,71,0,83.58975045821472,1,1,0.9807289685466232,0.98464599457849
2,72,0,120.2362567640532,2,1,0.98464599457849,0.9885630206103568
2,73,1,149.92486806319158,2,1,0.9885630206103568,0.9963970726740905
2,74,0,82.8033178922639,1,1,0.9963970726740905,1.0
2,75,0,69.2376196257907,1,1,1.0,1.0
2,76,2,204.84883555037547,4,0,1.0,1.0
2,77,2,100.5655047742027,2,0,1.0,1.0
2,78,1,147.59759341724273,1,1,1.0,1.0
2,79,1,85.88523378170518,1,1,1.0,1.0
2,80,1,150.16407969352687,4,0,1.0,1.0
2,81,0,71.99986181889781,2,0,1.0,1.0
2,82,0,93.11501853234557,1,1,1.0,1.0
2,83,0,85.53954071859901,3,0,1.0,1.0
2,84,2,188.42277600581752,4,0,1.0,1.0
2,85,2,236.26296632071083,2,1,1.0,1.0
2,86,0,90.81038932803676,2,0,1.0,1.0
2,87,1,152.57601064086558,1,1,1.0,1.0
2,88,0,70.07650549305114,1,1,1.0,1.0
2,89,0,72.93010089865723,4,0,1.0,1.0
2,90,0,69.30378757871681,2,0,1.0,1.0
2,91,2,238.55117881653172,1,1,1.0,1.0
2,92,1,160.07190108334026,3,0,1.0,1.0
2,93,0,51.82460374860603,4,0,1.0,1.0
2,94,1,175.52944650361908,2,1,1.0,1.0
2,95,0,37.192873232640224,2,1,1.0,1.0
2,96,2,242.07295899488213,2,1,1.0,1.0
2,97,0,116.63048566620526,2,0,1.0,1.0
2,98,1,173.90915598797986,2,0,1.0,1.0
2,99,0,71.04459045486223,2,1,1.0,1.0
3,0,1,261.30545511590105,2,1,0.39569780866490323,0.4157341344917455
3,1,1,230.6383519434471,1,1,0.4157341344917455,0.4357704603185878
3,2,2,227.8579997505917,2,1,0.4357704603185878,0.46415525523994766
3,3,2,304.20686089763296,4,0,0.46415525523994766,0.49254005016130753
3,4,0,129.47127688648177,1,1,0.49254005016130753,0.5025582130747287
3,5,0,114.40610803681925,3,0,0.5025582130747287,0.5125763759881499
3,6,0,125.27053592560786,1,1,0.5125763759881499,0.522594538901571
3,7,0,111.43849250225074,4,0,0.522594538901571,0.5326127018149922
3,8,0,108.28374597863494,3,0,0.5326127018149922,0.5426308647284134
3,9,1,175.50411329660503,2,1,0.5426308647284134,0.5626671905552556
3,10,1,118.62986280678362,2,1,0.5626671905552556,0.5827035163820978
3,11,0,120.51602622100684,1,1,0.5827035163820978,0.592721679295519
3,12,0,103.76631685307144,4,0,0.592721679295519,0.6027398422089402
3,13,2,365.3507054929091,3,0,0.6027398422089402,0.6311246371303001
3,14,1,249.74758033659603,1,1,0.6311246371303001,0.6511609629571423
3,15,1,132.921512919914,3,0,0.6511609629571423,0.6711972887839845
3,16,1,259.9527930770367,2,0,0.6711972887839845,0.6912336146108268
3,17,2,352.18744445700975,4,0,0.6912336146108268,0.7196184095321867
3,18,0,99.21445489859816,1,1,0.7196184095321867,0.7296365724456079
3,19,1,193.78401945731997,2,0,0.7296365724456079,0.7496728982724501
3,20,2,374.20163188732926,1,1,0.7496728982724501,0.77805769319381
3,21,2,359.467796226975,1,1,0.77805769319381,0.8064424881151699
3,22,2,375.1024452082798,3,0,0.8064424881151699,0.8348272830365299
3,23,2,424.8557923202382,4,0,0.8348272830365299,0.8632120779578898
3,24,0,48.12254699207195,1,1,0.8632120779578898,0.873230240871311
3,25,1,238.5606950263422,4,0,0.873230240871311,0.8932665666981532
3,26,0,124.60890690814112,2,1,0.8932665666981532,0.9032847296115744
3,27,1,220.010904390573,1,1,0.9032847296115744,0.9233210554384166
3,28,1,228.09668248664943,1,1,0.9233210554384166,0.9433573812652588
3,29,2,263.58634111985566,3,0,0.9433573812652588,0.9717421761866187
3,30,2,297.59448353622037,1,1,0.9717421761866187,1.0
3,31,1,112.40066998023892,1,1,1.0,1.0
3,32,2,303.04785062437867,2,1,1.0,1.0
3,33,2,345.023731024359,2,0,1.0,1.0
3,34,0,69.65654550961276,1,1,1.0,1.0
3,35,0,109.82179469557425,2,1,1.0,1.0
3,36,2,270.08366067287704,2,1,1.0,1.0
3,37,0,113.83172603546821,3,0,1.0,1.0
3,38,1,270.2477619477947,1,1,1.0,1.0
3,39,2,359.3010735658199,2,0,1.0,1.0
3,40,0,123.43810906971709,2,1,1.0,1.0
3,41,0,115.10750100841831,1,1,1.0,1.0
3,42,1,260.8323454082109,1,1,1.0,1.0
3,43,1,210.81734736622008,1,1,1.0,1.0
3,44,2,345.9144419245943,1,1,1.0,1.0
3,45,0,143.33219039605703,2,1,1.0,1.0
3,46,0,115.96757566498225,1,1,1.0,1.0
3,47,0,67.14108850146371,1,1,1.0,1.0
3,48,1,190.91682198565087,2,1,1.0,1.0
3,49,0,94.44512595957866,3,0,1.0,1.0
3,50,0,126.85175078500757,1,1,1.0,1.0
3,51,2,368.01306214290855,1,1,1.0,1.0
3,52,1,247.41820590298954,2,1,1.0,1.0
3,53,0,67.89460065829316,1,1,1.0,1.0
3,54,2,314.742943366528,1,1,1.0,1.0
3,55,0,89.98941799523624,2,1,1.0,1.0
3,56,1,266.1496752498696,4,0,1.0,1.0
3,57,0,92.26880268841295,1,1,1.0,1.0
3,58,0,108.2173162012773,4,0,1.0,1.0
3,59,2,268.4673104469236,1,1,1.0,1.0
3,60,1,282.53174623385587,4,0,1.0,1.0
3,61,0,111.56274286357933,2,1,1.0,1.0
3,62,1,270.6270014176805,4,0,1.0,1.0
3,63,0,97.57286248682632,4,0,1.0,1.0
3,64,2,331.80084637315383,2,1,1.0,1.0
3,65,2,250.05997655739574,2,0,1.0,1.0
3,66,0,101.12722166472241,2,1,1.0,1.0
3,67,1,135.00200118001024,2,0,1.0,1.0
3,68,0,124.8886246843676,1,1,1.0,1.0
3,69,2,263.58725177514845,4,0,1.0,1.0
3,70,0,102.58821452341664,2,0,1.0,1.0
3,71,1,166.72667535602446,1,1,1.0,1.0
3,72,0,143.9138206087388,3,0,1.0,1.0
3,73,0,139.73733180609844,1,1,1.0,1.0
3,74,2,243.85816930718306,2,0,1.0,1.0
3,75,0,78.65441597870235,2,0,1.0,1.0
3,76,2,349.1875974555335,2,1,1.0,1.0
3,77,0,103.4810238991711,3,0,1.0,1.0
3,78,2,251.66182282103804,1,1,1.0,1.0
3,79,1,241.54986655756213,1,1,1.0,1.0
3,80,0,100.06154605850475,1,1,1.0,1.0
3,81,2,292.38378708678465,2,1,1.0,1.0
3,82,0,110.07338469165143,2,1,1.0,1.0
3,83,1,174.0391909783878,2,0,1.0,1.0
3,84,1,211.25238889580518,1,1,1.0,1.0
3,85,2,237.6524084468036,1,1,1.0,1.0
3,86,1,233.54215360382278,2,0,1.0,1.0
3,87,0,65.30645227134792,2,1,1.0,1.0
3,88,0,125.9023331873339,2,1,1.0,1.0
3,89,0,96.27933362128233,2,1,1.0,1.0
3,90,0,108.32076834442222,1,1,1.0,1.0
3,91,2,317.58353737171683,2,0,1.0,1.0
3,92,1,208.70578143179608,3,0,1.0,1.0
3,93,0,115.35116522042924,1,1,1.0,1.0
3,94,1,272.1012922064954,2,0,1.0,1.0
3,95,0,95.12365998864124,4,0,1.0,1.0
3,96,2,302.0285629968934,2,1,1.0,1.0
3,97,0,125.22257948093069,1,1,1.0,1.0
3,98,0,85.80037643827998,2,0,1.0,1.0
3,99,0,90.65889658467596,1,1,1.0,1.0
4,0,0,72.80649900056221,4,0,0.4356019067665027,0.44391053607406367
4,1,0,55.898132061138725,1,1,0.44391053607406367,0.45221916538162465
4,2,1,136.3708618747131,2,1,0.45221916538162465,0.4688364239967467
4,3,2,142.7825763079133,2,0,0.4688364239967467,0.49237754036816955
4,4,0,64.7029267898233,3,0,0.49237754036816955,0.5006861696757305
4,5,2,249.11264227997157,1,1,0.5006861696757305,0.5242272860471534
4,6,1,95.52092798045665,2,1,0.5242272860471534,0.5408445446622754
4,7,2,246.09163859599542,3,0,0.5408445446622754,0.5643856610336982
4,8,2,148.8716672830907,1,1,0.5643856610336982,0.5879267774051211
4,9,1,157.4990959491521,3,0,0.5879267774051211,0.6045440360202431
4,10,0,56.74879230913203,2,1,0.6045440360202431,0.6128526653278041
4,11,0,56.389162323630366,3,0,0.6128526653278041,0.6211612946353652
4,12,2,152.348324098365,2,1,0.6211612946353652,0.644702411006788
4,13,0,74.92617026638433,1,1,0.644702411006788,0.6530110403143491
4,14,2,204.41542503332926,3,0,0.6530110403143491,0.676552156685772
4,15,2,176.69395894544846,4,0,0.676552156685772,0.7000932730571948
4,16,2,225.00842119105596,1,1,0.7000932730571948,0.7236343894286177
4,17,2,281.1515512902452,1,1,0.7236343894286177,0.7471755058000406
4,18,0,84.71686813878895,2,0,0.7471755058000406,0.7554841351076016
4,19,1,103.7797981542103,2,1,0.7554841351076016,0.7721013937227236
4,20,1,160.32213216665662,1,1,0.7721013937227236,0.7887186523378455
4,21,0,55.941838131655786,2,1,0.7887186523378455,0.7970272816454066
4,22,2,158.68385039772485,2,1,0.7970272816454066,0.8205683980168295
4,23,1,154.14579828658452,4,0,0.8205683980168295,0.8371856566319514
4,24,1,137.1207141652754,2,1,0.8371856566319514,0.8538029152470734
4,25,0,59.89896922645667,3,0,0.8538029152470734,0.8621115445546345
4,26,0,52.57069712210554,3,0,0.8621115445546345,0.8704201738621955
4,27,0,67.4964460251621,3,0,0.8704201738621955,0.8787288031697565
4,28,2,74.76843196948485,2,0,0.8787288031697565,0.9022699195411794
4,29,2,104.94272501726414,3,0,0.9022699195411794,0.9258110359126023
4,30,2,240.62261458404024,3,0,0.9258110359126023,0.9493521522840251
4,31,2,187.71542508957523,2,1,0.9493521522840251,0.972893268655448
4,32,2,186.87159840554472,1,1,0.972893268655448,0.9964343850268709
4,33,0,84.84129800731355,2,0,0.9964343850268709,1.0
4,34,2,154.5405627652185,1,1,1.0,1.0
4,35,1,114.67181043931126,2,1,1.0,1.0
4,36,1,152.73374529854374,2,1,1.0,1.0
4,37,0,51.331151287269485,2,0,1.0,1.0
4,38,1,143.62416334222857,2,1,1.0,1.0
4,39,2,158.99004003194239,2,1,1.0,1.0
4,40,2,200.17024914341965,2,0,1.0,1.0
4,41,1,145.90690366460558,2,1,1.0,1.0
4,42,2,236.55750605675505,3,0,1.0,1.0
4,43,2,175.35507007541977,2,1,1.0,1.0
4,44,2,157.21306904377687,2,1,1.0,1.0
4,45,0,57.56297873681193,2,1,1.0,1.0
4,46,0,59.495240920031954,2,0,1.0,1.0
4,47,1,92.98154693148189,1,1,1.0,1.0
4,48,1,159.44064852172508,1,1,1.0,1.0
4,49,0,62.22187078723335,2,1,1.0,1.0
4,50,2,148.60395154575048,1,1,1.0,1.0
4,51,2,275.96507121607175,4,0,1.0,1.0
4,52,0,54.785654122769394,4,0,1.0,1.0
4,53,1,104.9403195746622,1,1,1.0,1.0
4,54,2,208.44932171358775,4,0,1.0,1.0
4,55,0,67.94799526308208,1,1,1.0,1.0
4,56,2,164.1607234826044,1,1,1.0,1.0
4,57,2,219.11934971526927,2,0,1.0,1.0
4,58,1,116.20735739379141,2,1,1.0,1.0
